Sample	Cohort	Fragment Name	Intensity	Metabolite Name
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Citrate 194/113	10796	Citrate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Citrate 194/114	14454	Citrate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Citrate 195/114	2141.2	Citrate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Citrate 195/115	4513.6	Citrate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Citrate 196/115	1852	Citrate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Citrate 196/116	2144.8	Citrate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Citrate 197/116	1985	Citrate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Glutamate 146/41	6594.6	Glutamate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Glutamate 147/41	2541.8	Glutamate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Glutamate 147/42	1747.8	Glutamate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Glutamate 148/41	11545	Glutamate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Glutamate 148/42	1965.8	Glutamate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Glutamate 148/43	1339.6	Glutamate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Glutamate 149/41	1713.4	Glutamate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Glutamate 149/42	2571	Glutamate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Glutamate 149/43	1543	Glutamate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Glutamate 150/42	1957	Glutamate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Glutamate 150/43	1886.6	Glutamate
Experimental Sample (S189)	G.  G9 13C-Gln 240min	Glutamate 151/43	1355	Glutamate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Citrate 191/111	833181.4	Citrate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Citrate 192/111	56039.6	Citrate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Citrate 192/112	201949.4	Citrate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Citrate 193/112	884624.2	Citrate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Citrate 193/113	957964.2	Citrate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Citrate 194/113	222230.8	Citrate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Citrate 194/114	263574.6	Citrate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Citrate 195/114	475698.2	Citrate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Citrate 195/115	235850	Citrate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Citrate 196/115	521659.6	Citrate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Citrate 196/116	172397	Citrate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Citrate 197/116	180522.6	Citrate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Glutamate 146/41	11911.2	Glutamate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Glutamate 147/41	1629.4	Glutamate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Glutamate 147/42	1656.8	Glutamate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Glutamate 148/41	2117.4	Glutamate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Glutamate 148/42	1864.4	Glutamate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Glutamate 148/43	3642.6	Glutamate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Glutamate 149/41	1686.6	Glutamate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Glutamate 149/42	1972.2	Glutamate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Glutamate 149/43	2175.6	Glutamate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Glutamate 150/42	1778.2	Glutamate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Glutamate 150/43	2774.6	Glutamate
Experimental Sample (S190)	H.  G9 13C-Glc 240min	Glutamate 151/43	2290.8	Glutamate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Citrate 191/111	5028178.876	Citrate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Citrate 192/111	65438.2	Citrate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Citrate 192/112	302133.8	Citrate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Citrate 193/112	4829	Citrate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Citrate 193/113	48041.6	Citrate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Citrate 194/113	1865.4	Citrate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Citrate 194/114	3166	Citrate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Citrate 195/114	2400.2	Citrate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Citrate 195/115	1064	Citrate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Citrate 196/115	1644	Citrate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Citrate 196/116	1541	Citrate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Citrate 197/116	1179	Citrate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Glutamate 146/41	15002.2	Glutamate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Glutamate 147/41	1511.6	Glutamate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Glutamate 147/42	2517.8	Glutamate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Glutamate 148/41	1582.2	Glutamate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Glutamate 148/42	1810	Glutamate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Glutamate 148/43	1283	Glutamate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Glutamate 149/41	1383.6	Glutamate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Glutamate 149/42	1988	Glutamate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Glutamate 149/43	1920	Glutamate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Glutamate 150/42	1183	Glutamate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Glutamate 150/43	1047	Glutamate
Experimental Sample (S191)	I.  G9 13C-Gln BCH 0min	Glutamate 151/43	1241	Glutamate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Citrate 191/111	6059551.43	Citrate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Citrate 192/111	88119.8	Citrate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Citrate 192/112	375949.8	Citrate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Citrate 193/112	8823.8	Citrate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Citrate 193/113	46668	Citrate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Citrate 194/113	1143	Citrate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Citrate 194/114	4205.6	Citrate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Citrate 195/114	1495	Citrate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Citrate 195/115	1167	Citrate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Citrate 196/115	2633	Citrate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Citrate 196/116	1883	Citrate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Citrate 197/116	1011	Citrate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Glutamate 146/41	12904.6	Glutamate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Glutamate 147/41	1371.2	Glutamate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Glutamate 147/42	1971	Glutamate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Glutamate 148/41	1997.4	Glutamate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Glutamate 148/42	1279	Glutamate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Glutamate 148/43	1185	Glutamate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Glutamate 149/41	2004.6	Glutamate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Glutamate 149/42	1736	Glutamate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Glutamate 149/43	1060	Glutamate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Glutamate 150/42	1836.6	Glutamate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Glutamate 150/43	1995	Glutamate
Experimental Sample (S192)	J.  G9 13C-Gln BCH 5min	Glutamate 151/43	1840	Glutamate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Citrate 191/111	5166670.978	Citrate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Citrate 192/111	90100.4	Citrate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Citrate 192/112	303356.6	Citrate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Citrate 193/112	22380.8	Citrate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Citrate 193/113	59176	Citrate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Citrate 194/113	3589.8	Citrate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Citrate 194/114	2076.2	Citrate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Citrate 195/114	2040.4	Citrate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Citrate 195/115	1814	Citrate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Citrate 196/115	1963	Citrate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Citrate 196/116	1308	Citrate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Citrate 197/116	1536	Citrate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Glutamate 146/41	11618.6	Glutamate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Glutamate 147/41	2109.8	Glutamate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Glutamate 147/42	1751.8	Glutamate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Glutamate 148/41	2195	Glutamate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Glutamate 148/42	1775	Glutamate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Glutamate 148/43	1295	Glutamate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Glutamate 149/41	1375	Glutamate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Glutamate 149/42	1568	Glutamate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Glutamate 149/43	1357	Glutamate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Glutamate 150/42	1399	Glutamate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Glutamate 150/43	1396	Glutamate
Experimental Sample (S193)	K.  G9 13C-Gln BCH 15min	Glutamate 151/43	1850	Glutamate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Citrate 191/111	3969646.216	Citrate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Citrate 192/111	198071.6	Citrate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Citrate 192/112	598221.8	Citrate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Citrate 193/112	112652.8	Citrate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Citrate 193/113	143047.6	Citrate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Citrate 194/113	9799	Citrate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Citrate 194/114	9357.4	Citrate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Citrate 195/114	1435.4	Citrate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Citrate 195/115	2339.8	Citrate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Citrate 196/115	1294	Citrate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Citrate 196/116	2129.4	Citrate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Citrate 197/116	1481	Citrate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Glutamate 146/41	10558	Glutamate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Glutamate 147/41	2882	Glutamate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Glutamate 147/42	1717.4	Glutamate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Glutamate 148/41	7289.8	Glutamate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Glutamate 148/42	2062.6	Glutamate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Glutamate 148/43	1335.6	Glutamate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Glutamate 149/41	1332	Glutamate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Glutamate 149/42	1122.6	Glutamate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Glutamate 149/43	2154.2	Glutamate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Glutamate 150/42	1860	Glutamate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Glutamate 150/43	1803	Glutamate
Experimental Sample (S194)	L.  G9 13C-Gln BCH 30min	Glutamate 151/43	1718	Glutamate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Citrate 191/111	3321180.588	Citrate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Citrate 192/111	400133.8	Citrate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Citrate 192/112	1197573	Citrate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Citrate 193/112	264455.8	Citrate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Citrate 193/113	285947.4	Citrate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Citrate 194/113	12843.4	Citrate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Citrate 194/114	17176	Citrate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Citrate 195/114	3173	Citrate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Citrate 195/115	3041	Citrate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Citrate 196/115	1255	Citrate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Citrate 196/116	1127	Citrate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Citrate 197/116	1676	Citrate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Glutamate 146/41	6666.4	Glutamate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Glutamate 147/41	2929.2	Glutamate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Glutamate 147/42	1950.6	Glutamate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Glutamate 148/41	8200.2	Glutamate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Glutamate 148/42	1403	Glutamate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Glutamate 148/43	1515.6	Glutamate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Glutamate 149/41	1100	Glutamate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Glutamate 149/42	1623.2	Glutamate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Glutamate 149/43	1717	Glutamate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Glutamate 150/42	1713	Glutamate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Glutamate 150/43	1946	Glutamate
Experimental Sample (S195)	M.  G9 13C-Gln BCH 60min	Glutamate 151/43	1025	Glutamate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Citrate 191/111	1975318.8	Citrate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Citrate 192/111	405673.8	Citrate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Citrate 192/112	1212087.4	Citrate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Citrate 193/112	266397.6	Citrate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Citrate 193/113	303595.8	Citrate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Citrate 194/113	15823	Citrate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Citrate 194/114	18115.2	Citrate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Citrate 195/114	2290.2	Citrate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Citrate 195/115	3690.4	Citrate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Citrate 196/115	1763	Citrate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Citrate 196/116	1456	Citrate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Citrate 197/116	1758	Citrate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Glutamate 146/41	5602.8	Glutamate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Glutamate 147/41	2689.4	Glutamate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Glutamate 147/42	1591.4	Glutamate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Glutamate 148/41	9197.4	Glutamate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Glutamate 148/42	2738	Glutamate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Glutamate 148/43	1765.8	Glutamate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Glutamate 149/41	1339.8	Glutamate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Glutamate 149/42	1543	Glutamate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Glutamate 149/43	1294	Glutamate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Glutamate 150/42	1358	Glutamate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Glutamate 150/43	1397	Glutamate
Experimental Sample (S196)	N.  G9 13C-Gln BCH 120min	Glutamate 151/43	1075	Glutamate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Citrate 191/111	2722815.796	Citrate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Citrate 192/111	586675.4	Citrate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Citrate 192/112	1601633.6	Citrate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Citrate 193/112	331026.8	Citrate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Citrate 193/113	408719	Citrate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Citrate 194/113	16143	Citrate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Citrate 194/114	34629	Citrate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Citrate 195/114	5418.2	Citrate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Citrate 195/115	4150	Citrate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Citrate 196/115	2504.8	Citrate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Citrate 196/116	1770.4	Citrate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Citrate 197/116	1742	Citrate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Glutamate 146/41	5001.8	Glutamate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Glutamate 147/41	4108.6	Glutamate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Glutamate 147/42	1954	Glutamate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Glutamate 148/41	12150.8	Glutamate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Glutamate 148/42	1645.2	Glutamate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Glutamate 148/43	1933.2	Glutamate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Glutamate 149/41	1259.2	Glutamate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Glutamate 149/42	1426	Glutamate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Glutamate 149/43	1001	Glutamate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Glutamate 150/42	1012	Glutamate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Glutamate 150/43	1686	Glutamate
Experimental Sample (S197)	O.  G9 13C-Gln BCH 240min	Glutamate 151/43	1574	Glutamate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Citrate 191/111	1296014.6	Citrate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Citrate 192/111	62015.4	Citrate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Citrate 192/112	287746.8	Citrate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Citrate 193/112	1101779.8	Citrate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Citrate 193/113	1191806.4	Citrate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Citrate 194/113	261581.2	Citrate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Citrate 194/114	306585.6	Citrate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Citrate 195/114	487671.4	Citrate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Citrate 195/115	246147.6	Citrate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Citrate 196/115	493055	Citrate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Citrate 196/116	167941	Citrate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Citrate 197/116	175874	Citrate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Glutamate 146/41	12985.2	Glutamate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Glutamate 147/41	2575.2	Glutamate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Glutamate 147/42	2107	Glutamate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Glutamate 148/41	1254.2	Glutamate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Glutamate 148/42	2133	Glutamate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Glutamate 148/43	5192	Glutamate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Glutamate 149/41	2133.8	Glutamate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Glutamate 149/42	1109.6	Glutamate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Glutamate 149/43	2864	Glutamate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Glutamate 150/42	1738.2	Glutamate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Glutamate 150/43	3114.8	Glutamate
Experimental Sample (S198)	P.  G9 13C-Glc BCH 240min	Glutamate 151/43	1652.8	Glutamate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Citrate 191/111	4657870.42	Citrate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Citrate 192/111	57457.8	Citrate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Citrate 192/112	259774	Citrate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Citrate 193/112	4803.8	Citrate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Citrate 193/113	40540.6	Citrate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Citrate 194/113	2093.4	Citrate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Citrate 194/114	2717.6	Citrate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Citrate 195/114	1993	Citrate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Citrate 195/115	1934	Citrate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Citrate 196/115	1783	Citrate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Citrate 196/116	1903	Citrate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Citrate 197/116	1516	Citrate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Glutamate 146/41	16050.4	Glutamate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Glutamate 147/41	2421.4	Glutamate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Glutamate 147/42	1748.8	Glutamate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Glutamate 148/41	1492	Glutamate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Glutamate 148/42	1062	Glutamate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Glutamate 148/43	2083.8	Glutamate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Glutamate 149/41	1036	Glutamate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Glutamate 149/42	1358	Glutamate
Experimental Sample (S199)	A.  G9 13C-Gln 0min	Glutamate 149/43	1860	Glutamate
